Taxon	SC7493	SC7090	SC7285	SC7278	SC7494	SC7483	SC7288	SC7492	SC7482	SC7276	SC7291	SC7489	SC7289	SC7480	SC7290	SC7485	SC7277	SC7283	SC7294	SC7481	SC7281	SC7280	SC7293	SC7282	SC7477	SC7295	SC7484	B6donor	SC7279	SC1995	SC7496	SC1900	SC7292	SC7478	SC1993	SC7299	SC7576	SC7499	SC7287	SC7495	SC7296	SC7297	SC7498	SC7578	SC7490	SC7298	SC7491	SC7479	SC7488	SC7286	SC7497	SC7577	SC7476	SC7486	SC7487
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.0	0.0	0.0	0.0	0.0	2.79782888479e-05	0.0	0.0	0.0	1.69695735546e-05	1.39287405633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68033337814e-05	0.0	0.0	0.0	0.0	0.0	1.87694733286e-05	2.71480928465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70489586151e-05	0.0	2.5235319353e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.99958005879e-05	0.0	0.0	2.41709368655e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3878865264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.0	0.0	2.69265980936e-05	4.46388715293e-05	5.75010062676e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76617520954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56180350967e-05	0.0	0.0	0.0	0.0	2.71480928465e-05	0.0	0.0	1.57413383286e-05	0.0	6.25371314218e-05	0.0	2.54614894971e-05	0.0	0.0	0.0	0.0	5.04706387059e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.63777307963e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	0.0	0.0	0.0	0.0	0.0	2.79782888479e-05	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.91772771792e-05	0.0	0.0	0.0	0.0	1.87694733286e-05	0.0	0.0	0.0	0.0	0.0	3.12685657109e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.5235319353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3878865264e-05	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	2.81618744544e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93397412343e-05	0.0	0.0	2.77654375833e-05	0.0	0.0	0.0	2.76617520954e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54614894971e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41709368655e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	0.000366104367907	0.000255784211138	0.000188486186655	0.000379430407999	5.75010062676e-05	0.000195848021935	0.000220519323006	0.000302069173841	0.000309435859748	0.000373330618202	0.000278574811266	0.000472012438916	0.000252297711299	0.000221751839532	0.000386398763524	0.000442588033526	0.000186137415947	0.000387768668292	0.000310893715802	0.000176834659593	0.000360850496863	0.000259026348736	0.000218443339158	0.000391772771792	0.000179326245677	0.00062732942175	0.000306871562448	0.000466377124202	0.000150155786629	0.000515813764083	0.000250618714953	9.44153330501e-05	0.000299085428243	0.000248133360402	3.12685657109e-05	0.00027283640729	0.000330999363463	0.000387736449996	0.000289815540932	0.000405734379226	0.000175821967699	0.000227117874177	0.000328947368421	0.000318097288832	0.000388661449966	0.000287645620595	0.000306109954696	0.000243652843429	0.000209970604115	0.000238726157225	0.000247662683425	0.00021753843179	0.0002574002574	0.000253699788584	0.000365274564714
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	0.0	0.0	0.0	0.0	2.87505031338e-05	0.0	0.0	0.0	1.93397412343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3878865264e-05	0.0	0.0	0.0	0.0	3.69017306912e-05	2.36055048037e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5235319353e-05	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	0.0	0.0	0.0	0.0	0.0	2.79782888479e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.0	6.97593303104e-05	0.0	0.000111597178823	2.87505031338e-05	5.59565776957e-05	5.51298307514e-05	6.04138347682e-05	3.86794824685e-05	0.000203634882655	0.000139287405633	2.77654375833e-05	0.000108127590557	6.04777744179e-05	6.89997792007e-05	0.0	2.32671769934e-05	8.30932860625e-05	8.29049908805e-05	1.76834659593e-05	0.000124909787376	4.31710581226e-05	1.68033337814e-05	0.000117531831538	2.56180350967e-05	3.69017306912e-05	7.08165144112e-05	8.74457107879e-05	3.75389466572e-05	5.4296185693e-05	0.0	7.08114997876e-05	0.0001101893683	6.76727346552e-05	3.12685657109e-05	0.000136418203645	0.000101845957989	5.5390921428e-05	1.7047972996e-05	5.40979172302e-05	5.0234847914e-05	0.000100941277412	9.86842105263e-05	4.89380444357e-05	5.18215266622e-05	0.000143822810298	0.000153054977348	7.30958530286e-05	2.99958005879e-05	4.7745231445e-05	6.19156708563e-05	4.8341873731e-05	0.0	0.000112755461593	9.13186411786e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	1.3878865264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.13273393691e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75999116803e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	5.63237489087e-05	6.97593303104e-05	0.0	8.92777430587e-05	8.62515094014e-05	0.0	2.75649153757e-05	3.02069173841e-05	0.0	0.000101817441328	2.78574811266e-05	8.32963127499e-05	1.80212650928e-05	4.03185162786e-05	4.13998675204e-05	2.76617520954e-05	0.0	2.76977620208e-05	2.07262477201e-05	1.76834659593e-05	2.7757730528e-05	1.43903527075e-05	3.36066675628e-05	0.000117531831538	5.12360701934e-05	0.0	2.36055048037e-05	5.82971405253e-05	0.0	0.000135740464232	0.0	0.0	0.0	0.0	6.25371314218e-05	2.7283640729e-05	5.09229789943e-05	0.0	1.7047972996e-05	5.40979172302e-05	2.5117423957e-05	2.5235319353e-05	3.28947368421e-05	2.44690222179e-05	2.59107633311e-05	4.79409367659e-05	3.06109954696e-05	4.87305686857e-05	2.99958005879e-05	2.38726157225e-05	0.0	2.41709368655e-05	0.0	5.63777307963e-05	3.04395470595e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	1.80212650928e-05	2.01592581393e-05	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.75389466572e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28947368421e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67714653429e-05	2.81888653982e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.000112647497817	6.97593303104e-05	5.38531961872e-05	6.6958307294e-05	5.75010062676e-05	8.39348665436e-05	5.51298307514e-05	3.02069173841e-05	5.80192237028e-05	0.000101817441328	5.57149622531e-05	5.55308751666e-05	3.60425301856e-05	4.03185162786e-05	4.13998675204e-05	8.29852562861e-05	6.98015309802e-05	0.000138488810104	0.000124357486321	3.53669319187e-05	5.55154610559e-05	7.19517635377e-05	0.0	0.0	5.12360701934e-05	0.000110705192074	0.000118027524019	0.000145742851313	1.87694733286e-05	0.000135740464232	0.0	7.08114997876e-05	3.14826766572e-05	2.25575782184e-05	0.0	5.4567281458e-05	5.09229789943e-05	8.3086382142e-05	3.4095945992e-05	0.00010819583446	2.5117423957e-05	7.57059580589e-05	3.28947368421e-05	4.89380444357e-05	7.77322899933e-05	7.19114051489e-05	6.12219909391e-05	4.87305686857e-05	2.99958005879e-05	0.0	0.0	2.41709368655e-05	3.67714653429e-05	2.81888653982e-05	0.000152197735298
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.000112647497817	6.97593303104e-05	0.000107706392374	4.46388715293e-05	8.62515094014e-05	0.000111913155391	2.75649153757e-05	6.04138347682e-05	3.86794824685e-05	0.000169695735546	6.96437028164e-05	5.55308751666e-05	3.60425301856e-05	2.01592581393e-05	5.51998233606e-05	8.29852562861e-05	9.30687079737e-05	0.000138488810104	6.21787431603e-05	5.3050397878e-05	6.93943263199e-05	8.63421162453e-05	3.36066675628e-05	7.83545543585e-05	2.56180350967e-05	7.38034613823e-05	2.36055048037e-05	5.82971405253e-05	7.50778933143e-05	0.000162888557079	3.13273393691e-05	9.44153330501e-05	0.0001101893683	6.76727346552e-05	3.12685657109e-05	8.18509221871e-05	0.000127307447486	8.3086382142e-05	1.7047972996e-05	0.000135244793075	7.5352271871e-05	0.0	6.57894736842e-05	4.89380444357e-05	0.000103643053324	4.79409367659e-05	0.0	0.000121826421714	2.99958005879e-05	7.16178471675e-05	9.28735062844e-05	9.66837474621e-05	0.000110314396029	0.000112755461593	9.13186411786e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae	0.0	0.0	0.0	0.0	2.87505031338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	1.76834659593e-05	0.0	0.0	0.0	3.91772771792e-05	0.0	0.0	0.0	0.0	0.0	2.71480928465e-05	0.0	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.70489586151e-05	0.0	0.0	0.0	4.89380444357e-05	0.0	0.0	0.0	0.0	2.99958005879e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	2.81618744544e-05	2.32531101035e-05	0.0	2.23194357647e-05	0.0	2.79782888479e-05	0.0	0.0	1.93397412343e-05	3.39391471092e-05	0.0	2.77654375833e-05	0.0	2.01592581393e-05	1.37999558401e-05	2.76617520954e-05	2.32671769934e-05	0.0	0.0	1.76834659593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.91485702626e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70489586151e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.12219909391e-05	0.0	0.0	2.38726157225e-05	0.0	0.0	0.0	2.81888653982e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0.0	4.6506220207e-05	0.0	0.0	0.0	0.0	2.75649153757e-05	0.0	0.0	1.69695735546e-05	1.39287405633e-05	0.0	0.0	0.0	0.0	2.76617520954e-05	0.0	0.0	0.0	0.0	1.3878865264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67714653429e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales;f__Procabacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	2.75649153757e-05	0.0	1.93397412343e-05	1.69695735546e-05	0.0	0.0	1.80212650928e-05	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.13273393691e-05	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06109954696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	2.81618744544e-05	2.32531101035e-05	2.69265980936e-05	0.0	2.87505031338e-05	0.0	2.75649153757e-05	3.02069173841e-05	1.93397412343e-05	1.69695735546e-05	4.17862216898e-05	0.0	0.0	0.0	1.37999558401e-05	5.53235041908e-05	6.98015309802e-05	0.0	0.0	3.53669319187e-05	1.3878865264e-05	0.0	1.68033337814e-05	0.0	5.12360701934e-05	3.69017306912e-05	0.0	2.91485702626e-05	1.87694733286e-05	5.4296185693e-05	0.0	2.36038332625e-05	3.14826766572e-05	4.51151564368e-05	3.12685657109e-05	2.7283640729e-05	0.0	2.7695460714e-05	1.7047972996e-05	0.0	5.0234847914e-05	0.0	0.0	2.44690222179e-05	0.0	0.0	0.0	4.87305686857e-05	0.0	2.38726157225e-05	3.09578354281e-05	0.0	3.67714653429e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__	0.0	2.32531101035e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7283640729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71480928465e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93397412343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69017306912e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.02069173841e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87807054151e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56180350967e-05	0.0	0.0	0.0	1.87694733286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5235319353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38726157225e-05	0.0	2.41709368655e-05	0.0	2.81888653982e-05	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	0.0194880171224	0.010115102895	0.0633852119123	6.6958307294e-05	0.117790811339	0.0794863186168	0.0616075858647	0.055761969491	0.0572456340534	0.0556941404063	0.0701451374767	0.0337072412261	0.072030996576	0.034008668481	0.0588430117024	0.128544161987	0.000442076362875	0.0210502991358	0.124502570055	0.0138284703802	0.034752678621	0.0108934969996	0.0697002285253	0.000156709108717	0.0292045600102	0.0879737259677	0.101857753228	0.023756084764	0.0189759375352	0.0456359440749	0.038532627424	7.08114997876e-05	0.0856801045225	0.0525591572489	0.0222006816547	0.0213630906908	0.0814513049013	0.0496302655995	0.0837055474104	0.0631322694076	0.102127445809	0.0276831453302	0.0989802631579	0.00102769893315	0.0251593511945	0.0243060549403	0.0243357413983	0.0718288582428	0.124632551443	0.0203633412113	0.0392854931583	0.108841728705	0.0354844640559	0.0668076109937	0.112717642761
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	2.81618744544e-05	0.0	0.0	0.0	0.0	2.79782888479e-05	0.0	3.02069173841e-05	1.93397412343e-05	0.0	0.0	5.55308751666e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	3.69017306912e-05	0.0	2.91485702626e-05	0.0	0.0	0.0	2.36038332625e-05	0.0	0.0	3.12685657109e-05	2.7283640729e-05	0.0	2.7695460714e-05	0.0	0.0	0.0	2.5235319353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04395470595e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68033337814e-05	0.0	0.0	0.0	0.0	0.0	1.87694733286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7695460714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.02069173841e-05	3.86794824685e-05	1.69695735546e-05	0.0	0.0	1.80212650928e-05	0.0	0.0	5.53235041908e-05	0.0	0.0	0.0	0.0	2.7757730528e-05	0.0	0.0	0.0	0.0	0.0	2.36055048037e-05	0.0	0.0	0.0	0.0	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59107633311e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.41709368655e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae	0.0	0.0	0.0	0.0	2.87505031338e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37999558401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43903527075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae	0.0	0.0	0.0	0.0	0.0	2.79782888479e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57413383286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	0.0	0.0	0.0	0.0	5.75010062676e-05	0.0	0.0	0.0	0.0	0.0	2.78574811266e-05	0.0	0.0	0.0	0.0	5.53235041908e-05	0.0	0.0	2.07262477201e-05	0.0	0.0	0.0	0.0	3.91772771792e-05	0.0	0.0	2.36055048037e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.25575782184e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5235319353e-05	0.0	0.0	0.0	4.79409367659e-05	0.0	0.0	0.0	2.38726157225e-05	0.0	2.41709368655e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06109954696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28947368421e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60	0.0	0.0	0.0	0.0	0.0	2.79782888479e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39287405633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43652843429e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
